Fleet,Vehicle,Damage reporting date,Damage closing date,Damage category,Damage area,Damage description,Damage code +text,damage number,Priority,Safety issue,action code description,action code text,Komfortgrupp,Verkstadssignatur
F26,F26001,2018-07-05,2018-09-11,VAGN,Går ej att tömma M2 vänster sida. Trasig Roedigerventil.,Höger sida går bra. /CF.,1 VAGN,18033406,4,,UTBYTT,"Kontroll invändigt tank, OK. + byte till begagnad roedigerventil från F26003.",,MUÅ
F26,F26001,2018-07-05,2018-09-11,ENERGIFÖRSÖRJNING,Stödvire Omegabågar trasiga,Hela tåget,3 ENERGIFÖRSÖRJNING,18033415,4,,UTBYTT,Stödvirar omegabågar utbytta.,,MUÅ
F26,F26001,2018-08-05,2018-08-05,INREDNING,Nätfickor lösa,,714 STOL PASSAGERARUTRYMME,18033474,4,,FASTSATT,Nätfickor fastsatta,,RSUC
F26,F26001,2018-08-05,2018-11-05,INREDNING,Frånslag jordfelsbrytare 230 V Nr 2034,Frånslag jordfelsbrytare 230 V Nr 2034,71 INVÄNDIG UTRUSTNING,18033586,4,,INSPEKTERAT,Återställt jordfelsbrytare,,XTK
F26,F26001,2018-10-05,2018-11-05,VAGN,Kanten mellan M2 och M1 är skadad  det är väldigt lätt att snäva,"Kanten mellan M2 och M1 är skadad, det är väldigt lätt att snäva.",15 ÖVERGÅNG,18034063,4,,FASTKLÄMD,Återmonterat list efter att den har blivit uppsparkad,,XTK
F26,F26001,2018-11-05,5/29/2018,"TÅGRADIO, ATP OCH SIGNALUTRUSTNING",Flyttat BTM från F26001 F26007,flyttat BTM från F26-01 till F26-07  A1 och A2 BTM.,"9 TÅGRADIO, ATP OCH SIGNALUTRUSTNING",18034229,4,,UTBYTT,flyttat BTM från F26-01 till F26-07 både a1 och a2,,MUÅ
F26,F26001,2018-12-05,2018-12-05,INREDNING,efterdragning u7tav kvartrör bistro,,76 BISTRO,18034351,4,,FASTKLÄMD,efterdragning,,MUÅ
F26,F26001,5/15/2018,5/15/2018,BROMSSYSTEM,Byte belägg,,5 BROMSSYSTEM,18034924,4,,UTBYTT,Bytt bromsbelägg.,,MUÅ
F26,F26001,5/15/2018,5/15/2018,ENERGIFÖRSÖRJNING,Byte kolskenor,,3 ENERGIFÖRSÖRJNING,18034965,4,,UTBYTT,bytt kolslitskena,,MUÅ
F26,F26001,5/18/2018,5/18/2018,"TÅGRADIO, ATP OCH SIGNALUTRUSTNING",byte av h4 lampa i front,,932 FRONTLJUS,18035778,4,,UTBYTT,"bytt ut frontlampa översta mitten, då den hade brunnit.",,MUÅ
F26,F26001,5/18/2018,5/19/2018,"TÅGRADIO, ATP OCH SIGNALUTRUSTNING",byte BTMér från 008 till 001.,"BTMérna plockade från 008 och monterade i 001.  Laddat ny firmware, verifierat och kalibrerat båda ändarna.   Det som återstår är balistesterna då vi inte fick tillgång till jourförare.    //TS  Balistester nu utförda i bägge hytter med godkända resultat.   Släpps i trafik 18-05-19.    //TS",921 ATP  TÅGSKYDDSSYSTEM,18035839,4,,FASTSATT,btmér installerade.,,MUÅ
F26,F26001,5/18/2018,2018-04-06,INREDNING,Vattenläckage toa M1,Rör efter avstängningskran  bakom skötbord har gått isär.,75 VATTEN OCH SANITET,18035858,4,,UTBYTT,Läckage åtgärdat med ny klämkoppling,TOALETT,MUÅ
F26,F26001,5/20/2018,5/21/2018,LÖPVERK,Hittade en bult under fordon 001 på uppställningen den 20/5. Den,Hittade en bult under fordon 001 på uppställningen den 20/5. Den är till den korta krängningshämmaren på boggie 1 och 5 finns 4 på varje coradia. På fordon   001 fanns alla bultar så vet ej till vilket fordon den hör till.,"22 UPPHÄNGNING, DÄMPNING, STYRNING AV HJULPAR",18036118,4,,KONTROLLERAT,,,XTK
F26,F26001,5/21/2018,5/24/2018,INREDNING,0.2 grader i övre kyl och nedre kyl,0.2 grader i övre kyl och nedre kyl,76 BISTRO,18036252,4,,INGEN ÅTGÄRD,Fungerar bra i verkstad. Normal temp 3-4 grader,,XTK
F26,F26001,5/23/2018,5/24/2018,VAGN,Strålkastare vagn A1   fel på glödtråd.,Strålkastare vagn A1 : fel på glödtråd.,12 UTVÄNDIG UTRUSTNING,18036877,4,,INSPEKTERAT,kontroll ok,,XTK
F26,F26001,5/23/2018,5/24/2018,CENTRAL STYRNING OCH KOMMUNIKATION,Alkolåset A2 ur funktion. Kört i backup Ök Uå efter godkännande,Alkolåset A2 ur funktion. Kört i backup Ök-Uå efter godkännande av säkjour.  Låset utbytt mot nytt.,81 FORDONETS INSTRUMENTERING OCH STYRNING,18037002,4,,UTBYTT,ALkolås utbytt,,XTK
F26,F26001,5/23/2018,5/24/2018,HJÄLPKRAFTSSYSTEM,Högspänningsomvandlare A2 inaktiverad i samband med passage av s,"Högspänningsomvandlare A2 inaktiverad i samband med passage av skyddssektion utan felmeddelanden.  Inget aktivt fel just nu. Har provkört, ej på någon 0-sektion men inget fel har   visat sig.  Lågspänningsomvandlaren i A2 är däremot alltid avstängd.",63 ELEKTISK HJÄLPKRAFTSFÖRSÖRJNING,18037003,4,,KONTROLLERAT,Kontrollerad- ua,,XTK
F26,F26001,5/24/2018,2018-09-07,INREDNING,Innerdörr A2 63 funkar inte som den ska. Avstängd i säkringskåpe,Innerdörr A2 63 funkar inte som den ska. Avstängd i säkringskåpet.,73 INVÄNDIGA DÖRRAR,18037597,4,,FASTSATT,Lås löst för att man har dragit det med våld. Åtgärdat. /CF.,,XTK
F26,F26001,5/26/2018,10/18/2018,VAGN,Drar kallt i hytt A1. Särskilt under förarbordet vid benen. Behö,Drar kallt i hytt A1. Särskilt under förarbordet vid benen. Behöver tätas i   fronten.,11 VAGNSKORG,18037950,4,,JUSTERAD,,,XTK
F26,F26001,5/30/2018,2018-01-06,INREDNING,Kyl för varm. Kolla upp vad det beror på snarast.,Kyl för varm. Kolla upp vad det beror på snarast.,76 BISTRO,18039204,4,,JUSTERAD,"Jordfelsbrytare hade rammlat, återställde den och nu fungerar det.",,XTK
F26,F26001,5/30/2018,6/13/2018,VAGN,Eventuellt slag mellan A2 och M2.,"EVENTUELLT SLAG MELLAN A2 OCH M2. NIVÅ 2. KOLLAS NÄSTA VERKSTADSBESÖK. PEAKAR   175 HJUL 7L I DETEKTOR, EJ SVARVBART.",15 ÖVERGÅNG,18039254,4,,UTBYTT,AXLAR 8-10 UTBYTTA.,,XTK
F26,F26001,2018-01-06,2018-01-06,INREDNING,Byte glödtråd A1,byte glödtråd,7 INREDNING,18040352,4,,UTBYTT,byte glödtråd a1,,MUÅ
F26,F26001,2018-01-06,2018-09-07,HJÄLPKRAFTSSYSTEM,Jordfel manöverström 110 V  nivå 1  2005,"Jordfel manöverström 110 V, nivå 1, 2005",63 ELEKTISK HJÄLPKRAFTSFÖRSÖRJNING,18040367,4,,KONTROLLERAT,Fel ej längre aktivt. /CF.,,XTK
F26,F26001,2018-02-06,2018-10-06,VAGN,Lyser inte på dörr 14 öppningsknapp när dörren är frilagd,Lyser inte på dörr 14 öppningsknapp när dörren är frilagd,13 UTVÄNDIGA DÖRRAR OCH FOTSTEG,18040407,4,,INSPEKTERAT,Knappen lyser på jättefint när dörren är frilagt både inne och ute,,XTK
F26,F26001,2018-02-06,2018-09-07,HJÄLPKRAFTSSYSTEM,Bara hälften av hjälpkraftomriktarna verkar fungera när man koll,Bara hälften av hjälpkraftomriktarna verkar fungera när man kollar på menyn.,63 ELEKTISK HJÄLPKRAFTSFÖRSÖRJNING,18040504,4,,DUBBLETPOST,Dubblett av call C10444557. Säkring till lågspänningsomvandlaren i A2 avstängd. /CF.,,XTK
F26,F26001,2018-03-06,2018-07-06,INREDNING,Tömningsfel  gråvattensystem M1,"Tömningsfel, gråvattensystem M1",75 VATTEN OCH SANITET,18040593,4,,DUBBLETPOST,,TOALETT,XTK
F26,F26001,2018-04-06,2018-04-06,ALLMÄN FORDONSINFORMATION,rep utav omegabåge,,0 ALLMÄN FORDONSINFORMATION,18040892,4,,UTBYTT,.,,MUÅ
F26,F26001,2018-05-06,2018-10-06,INREDNING,gråvattensystem ur funktion. röd lampa längst ned bakom spegeln,gråvattensystem ur funktion. röd lampa längst ned bakom spegeln lyser . Inget  vatten kommer till handfatet. Låser toan,75 VATTEN OCH SANITET,18041257,4,,RENGJORT,Rengjord,TOALETT,XTK
F26,F26001,2018-08-06,2018-10-06,INREDNING,Armstöd slekiga plats. 128.116.117.107.77.78.81.60.49.52.46.45.4,Armstöd slekiga plats. 128.116.117.107.77.78.81.60.49.52.46.45.40.35.05.07.,71 INVÄNDIG UTRUSTNING,18042446,4,,INSPEKTERAT,"Osäker på vad som menas med ""slekiga"" men har kontrollerat alla nämnda armstöd och har bara kunnat hitta ett fel. Armstöd till stol 35 var löst, drog åt lagret lite och nu glappar det inte något mera. Inget glapp på dom andra och dom var hela och rena.",,XTK
F26,F26001,2018-08-06,2018-10-06,INREDNING,3.st lysrör svarta,3.st lysrör svarta,74 INVÄNDIG BELYSNING,18042444,4,,INSPEKTERAT,Kollat alla lysrör och dom funkar UA,,XTK
F26,F26001,2018-08-06,2018-11-06,INREDNING,Soppåse hållare borta plats i mellan 119 115,Soppåse hållare borta plats i mellan 119-115,71 INVÄNDIG UTRUSTNING,18042442,4,,UTBYTT,Monterat en ny,,XTK
F26,F26001,2018-08-06,2018-11-06,INREDNING,Nackkude borta plats 138,Nackkude borta plats 138,71 INVÄNDIG UTRUSTNING,18042441,4,,INSPEKTERAT,Ok,,XTK
F26,F26001,2018-10-06,2018-10-06,INREDNING,Förarstolen höjer sig själv hela tiden.,Förarstolen höjer sig själv hela tiden.,71 INVÄNDIG UTRUSTNING,18042760,4,,INSPEKTERAT,Kontrollerat förarstolen i a2 UA,,XTK
F26,F26001,2018-10-06,2018-10-06,INREDNING,Återkommande tömningsfel handfat. Går till sig med en liten spar,Återkommande tömningsfel handfat. Går till sig med en liten spark.,75 VATTEN OCH SANITET,18042764,4,,RENGJORT,Rengjord,TOALETT,XTK
F26,F26001,2018-10-06,6/13/2018,LÖPVERK,Slag i boggie 4  bör kollas.,"Slag i boggie 4, bör kollas.",23 HJULPAR,18042761,4,,KOMPLETT HJULAXEL UTBYTT,Axlar i A2 utbytt av Alstom. /CF.,,XTK
F26,F26001,6/13/2018,2019-01-07,VAGN,Fotsteg dörr 14 avstängd. Förmodligen givarfel.,,1 VAGN,18043389,4,,DUBBLETPOST,dublettorder,,MUÅ
F26,F26001,6/15/2018,6/21/2018,INREDNING,Toaletten luktar illa. Urin.,Toaletten luktar illa. Urin.,75 VATTEN OCH SANITET,18044497,4,,INSPEKTERAT,Toaletten och luckor bakom synade och luktfria. Det visade sig att det var en toalettborste som stod för doften.,TOALETT,XTK
F26,F26001,6/15/2018,6/21/2018,INREDNING,Dörr 14 är gröna lanporna trasiga på knappen för att öppna dörre,Dörr 14 är gröna lanporna trasiga på knappen för att öppna dörren. Ringen lyser   inte grönt när dörren kan öppnas.,73 INVÄNDIGA DÖRRAR,18044454,4,,INSPEKTERAT,Efter batterireset fungerade belysningen på samtliga dörrar.,,XTK
F26,F26001,6/17/2018,2018-09-07,ALLMÄN FORDONSINFORMATION,Fortfarande jordfel nivå 1,Fortfarande jordfel nivå 1,00 ÖVERGRIPANDE DEFINITIONER,18044813,4,,DUBBLETPOST,Dubblett av call C10466175. /CF.,,XTK
F26,F26001,6/17/2018,2018-09-07,ALLMÄN FORDONSINFORMATION,DMI 1 fel 6145,DMI 1 fel 6145,00 ÖVERGRIPANDE DEFINITIONER,18044815,4,,KONTROLLERAT,"Felkod 6145 är: ""Invalid MMI Driver Request."" Fömodligen felinmatad data från föraren. /CF.",,XTK
F26,F26001,6/18/2018,2018-10-08,INREDNING,0 3 grader i övre kylar.  0 5 grader i nedre kylar.,"0,3 grader i övre kylar. -0,5 grader i nedre kylar.",76 BISTRO,18044923,4,,DUBBLETPOST,dublettorder,,XTK
F26,F26001,6/25/2018,2018-10-08,INREDNING,För kallt i nedre kyl. (0 grader),För kallt i nedre kyl. (0 grader),76 BISTRO,18046538,4,,DUBBLETPOST,dublettorder,,XTK
F26,F26001,6/30/2018,2018-09-07,HJÄLPKRAFTSSYSTEM,A2 hjälpkraftmodul urkopplad/inaktiverad utan felmeddelande och,A2 hjälpkraftmodul urkopplad/inaktiverad utan felmeddelande och har så varit ett  tag.,63 ELEKTISK HJÄLPKRAFTSFÖRSÖRJNING,18047857,4,,DUBBLETPOST,Dubblett av call C10444557. Säkring till lågspänningsomvandlaren i A2 avstängd p.g.a. ett jordfel. /CF.,,XTK
F26,F26001,2018-01-07,2018-09-07,HJÄLPKRAFTSSYSTEM,Jordfelsbrytare 230V matning frånslag Återkommande vid tillslagn,Jordfelsbrytare 230V-matning frånslag Återkommande vid tillslagning,63 ELEKTISK HJÄLPKRAFTSFÖRSÖRJNING,18047946,4,,DUBBLETPOST,Dubblett av call C10439374. /CF.,,XTK
F26,F26001,2018-01-07,2018-09-07,ENERGIFÖRSÖRJNING,Sårig strömavtagare M2.,Sårig strömavtagare M2.,33 HUVUDTRANSFORMATOR,18048012,4,,JUSTERAD,Kolskena slipad,,XTK
F26,F26001,2018-03-07,2018-09-07,VAGN,Spolarvätska slut i A 1,Spolarvätska slut i A 1,16 FÖNSTER,18048428,4,,FYLLT PÅ,Spolarvätska påfyllt,,XTK
F26,F26001,2018-05-07,2018-09-07,ALLMÄN FORDONSINFORMATION,Vindrute torkare a1 gummi trasigt.,Vindrute torkare a1 gummi trasigt.,00 ÖVERGRIPANDE DEFINITIONER,18049385,4,,UTBYTT,Trasigt blad utbytt. /CF.,,XTK
F26,F26001,2018-05-07,7/20/2018,INREDNING,Allmänt toalettfel  tömningsfel gråvattensystem. Felet kommer oc,"Allmänt toalettfel, tömningsfel gråvattensystem. Felet kommer och går. Felkod  18505/18504",75 VATTEN OCH SANITET,18049377,4,,RENGJORT,stopp handfat,TOALETT,XTK
F26,F26001,2018-05-07,8/21/2018,CENTRAL STYRNING OCH KOMMUNIKATION,Picen ropar ej ut stationerna,Picen ropar ej ut stationerna,83 INFORMATION OCH KOMMUNIKATIONSSYSTEM,18049038,4,,PROVAD U-A,"kontrollerad inget fel konstaterat, förmodat mjukvarufel",PIS,XTK
F26,F26001,2018-09-07,2018-09-07,INREDNING,Trasig 65% givare i M2,Trasig 65%-givare i M2,75 VATTEN OCH SANITET,18049984,4,,UTBYTT,Bytt ut trasig nivågivare,TOALETT,MUÅ
F26,F26001,2018-09-07,2018-09-07,INREDNING,Trasiga kuddar i stol 71 samt 31,Trasiga kuddar i stol 71 samt 31,7 INREDNING,18049988,4,,UTBYTT,Bytt kudden samt återanvänt skyddsöverdrag. 2st stol 31 samt stol 71,,MUÅ
F26,F26001,2018-09-07,2018-09-07,BROMSSYSTEM,bytt bromsbelägg axel 1r,,5 BROMSSYSTEM,18050646,4,,UTBYTT,utbytt pga slitage.,,MUÅ
F26,F26001,2018-09-07,2018-12-07,CENTRAL STYRNING OCH KOMMUNIKATION,I TCMS en syns ingen stapel på broms axel 1  båda hytterna. Brom,"I TCMS:en syns ingen stapel på broms axel 1, båda hytterna. Bromsen inkopplad.  Troligen fel på EPAC 1",81 FORDONETS INSTRUMENTERING OCH STYRNING,18049875,4,,UTBYTT,Bytt ut trasig epac,,XTK
F26,F26001,7/15/2018,7/18/2018,"TÅGRADIO, ATP OCH SIGNALUTRUSTNING",Fel glödtråd,"Fel glödtråd  bytt glödtråd, gamla hade brunnit.","93 SIGNALUTRUSTNING, OPTISK OCH AKUSTISK",18053048,4,,UTBYTT,trasig glödtråd,,XTK
F26,F26001,7/16/2018,7/20/2018,INREDNING,Spilldunk måste bytas ut  luktar väldigt illa.,"Spilldunk måste bytas ut, luktar väldigt illa.",77 TÅGVÄRDENS KUPé,18053288,4,,UTBYTT,bytt dunk,,XTK
F26,F26001,7/17/2018,7/18/2018,VAGN,Slut spolarvätska,Slut spolarvätska,12 UTVÄNDIG UTRUSTNING,18053363,4,,JUSTERAD,fyllt,,XTK
F26,F26001,7/17/2018,2018-10-08,ENERGIFÖRSÖRJNING,Jordfel manöverström 110V nivå 1. Felmeddelandet kom 6 gånger un,Jordfel manöverström 110V nivå 1. Felmeddelandet kom 6 gånger under 30 minuter.   Totalt mellan Sundsvall och Umeå kom felmeddelandet upp 12 gånger.,31 STRÖM- OCH LINJESPÄNNINGSSTRYRNING,18053367,4,,KONTROLLERAT,,,XTK
F26,F26001,7/18/2018,7/20/2018,VAGN,Läcker in spolarvätska och vatten från överkant av frontrutan. D,Läcker in spolarvätska och vatten från överkant av frontrutan. Detta gör att det  blir flammigt och kladdigt när det torkar med dålig sikt som följd.,16 FÖNSTER,18053586,4,,REPARERAT,Tätat om ruta,,XTK
F26,F26001,7/20/2018,7/20/2018,ENERGIFÖRSÖRJNING,huvudbrytare A2 går inte få igång,,3 ENERGIFÖRSÖRJNING,18054034,4,,UTBYTT,"intern lufläckage i VCB, VCB utbytt test ok",,MUÅ
F26,F26001,7/24/2018,8/21/2018,ENERGIFÖRSÖRJNING,2 a dagen i följd som fordonet får balisläsningsfel med inbromsn,2:a dagen i följd som fordonet får balisläsningsfel med inbromsning till stopp.   Händer vid sektionen i bräcke.,"32 SKYDDS-,OMKOPPLINGS-, DETEKTERINGSUTRUST. FÖR LINJESPÄNNINGSSYST",18054648,4,,INSPEKTERAT,inget fel konstaterat,,XTK
F26,F26001,7/27/2018,2018-10-08,INREDNING,För varmt i övre kylen. 11 3 grader,"För varmt i övre kylen. 11,3 grader",76 BISTRO,18055335,4,,SANERAD,avfrostning,,XTK
F26,F26001,7/27/2018,2018-10-08,VAGN,A2  slut spolarvätska,A2; slut spolarvätska,16 FÖNSTER,18055341,4,,FYLLT PÅ,,,XTK
F26,F26001,7/28/2018,8/23/2018,VAGN,A1  Dörr 14  tänder inte den gröna knäpp belysningen invändigt n,A1; Dörr 14; tänder inte den gröna knäpp belysningen invändigt när dörren är öpp  ningsbar. Går att öppna som vanligt.,13 UTVÄNDIGA DÖRRAR OCH FOTSTEG,18055446,4,,DUBBLETPOST,Dubblett av call C10503635. /CF.,,XTK
F26,F26001,7/29/2018,8/23/2018,INREDNING,220v utag fungerar ej.,220v utag fungerar ej.,71 INVÄNDIG UTRUSTNING,18055589,4,,DUBBLETPOST,Dubblett av call C10439374. /CF.,,XTK
F26,F26001,7/30/2018,2018-03-08,INREDNING,Toadörr går ej att öppna,Toadörr går ej att öppna,75 VATTEN OCH SANITET,18055684,4,,SANERAD,Stopp i toalett rensat,TOALETT,XTK
F26,F26001,2018-08-08,8/21/2018,HJÄLPKRAFTSSYSTEM,Endast hälften av hjälpkraftomriktarna fungerar. (Åtminstone enl,Endast hälften av hjälpkraftomriktarna fungerar. (Åtminstone enligt menyn i   TCMS-skärmen.),63 ELEKTISK HJÄLPKRAFTSFÖRSÖRJNING,18057448,4,,KONTROLLERAT,detta beror på att lågspänningsomvanlaren för A2 är avstängd,,XTK
F26,F26001,2018-08-08,2018-09-11,VAGN,Lysdioder på tryckknappen till dörr 14 fungerar inte. Gäller båd,Lysdioder på tryckknappen till dörr 14 fungerar inte. Gäller både utsida och insida.  tryckknapp utsida saknas på hyllan (4816873).  Mailat ML om material brist.   Står att det finns 1 hemma men stämmer ej.   Finns 2 knappar för insida på hylla.,13 UTVÄNDIGA DÖRRAR OCH FOTSTEG,18057434,4,,KONTROLLERAT,Lysdioderna fungerar på samtliga dörrar,,XTK
F26,F26001,2018-09-08,2018-10-08,LÖPVERK,Lacksläpp,Lacksläpp i ändboggie A2,2 LÖPVERK,18057726,5,,INSPEKTERAT,.,,MUÅ
F26,F26001,2018-09-08,8/24/2018,VAGN,luft läckage koppel A1,"Luft läckage i utgående axel, för manövrering av el kasetter, höger sida. Går  att koppla med tryckluft, om man vrider upp luftkran för el kasetterna. bör åtgä  rdas.",141 AUTOMATKOPPEL,18057829,4,,UTBYTT,o-ringar utbytta,,MUÅ
F26,F26001,2018-10-08,8/21/2018,ALLMÄN FORDONSINFORMATION,Batteriladdare,Batteriladdare,00 ÖVERGRIPANDE DEFINITIONER,18058038,4,,DUBBLETPOST,dublettorder,,XTK
F26,F26001,2018-10-08,8/21/2018,ALLMÄN FORDONSINFORMATION,Batteriladdare  batterispänning för låg felkod 1872,"Batteriladdare ,batterispänning för låg felkod 1872",00 ÖVERGRIPANDE DEFINITIONER,18058039,4,,DUBBLETPOST,dublettorder,,XTK
F26,F26001,2018-10-08,8/21/2018,CENTRAL STYRNING OCH KOMMUNIKATION,Pisen går ej att manövrera  har provat starta om den men det bli,"Pisen går ej att manövrera, har provat starta om den men det blir ingen   skillnad. Går ej att skylta, välja utrop/text.",83 INFORMATION OCH KOMMUNIKATIONSSYSTEM,18058011,4,,PROVAD U-A,"testad ua, förmodat mjukvarufel",PIS,XTK
F26,F26001,2018-10-08,8/30/2018,ALLMÄN FORDONSINFORMATION,Jordfel manöverström nivå 1. 2005,Jordfel manöverström nivå 1. 2005,00 ÖVERGRIPANDE DEFINITIONER,18058050,4,,DUBBLETPOST,Dubblett av call C10516493. /CF.,,XTK
F26,F26001,2018-11-08,10/18/2018,ALLMÄN FORDONSINFORMATION,Klottrar vänster sida från a2 i Härnösand i natt ?,Klottrar vänster sida från a2 i Härnösand i natt ?,00 ÖVERGRIPANDE DEFINITIONER,18058082,4,,RENGJORT,,,XTK
F26,F26001,8/13/2018,8/21/2018,INREDNING,Avrinning på kaffemaskin fungerar ej. Vattnet rinner över vid re,Avrinning på kaffemaskin fungerar ej. Vattnet rinner över vid rengöringsprogram.,76 BISTRO,18058513,4,,RENGJORT,Avrinningen rengjord och kört reningsprogram på kaffemaskin,,XTK
F26,F26001,8/13/2018,10/18/2018,TRAKTIONSUTRUSTNING,Traktionsmodul A1 frånkopplad. Huvudbrytare felaktigt blockerad,"Traktionsmodul A1 frånkopplad. Huvudbrytare felaktigt blockerad 15040. Begränsni  ng av traktionsprestanda 15129. Detta kom upp under mekaniskt bromsprov i A2   hytten.  Återställt, fungerar  Återställt Huvudbrytare och lyckats tvinga fram en blockering i från A2 hytten i  samband  med att vi utförde ett MEK bromsprov.  Det var jag och Lars som utförde flera bromsprov efter varandra ute på spår 136   att  försöka provosera fram en blockering vilket vi också lyckades med.  Lars jobbar vidare med resultatet av detta.",43 TRAKTION,18058330,4,,JUSTERAD,,,XTK
F26,F26001,8/16/2018,8/21/2018,HJÄLPKRAFTSSYSTEM,Batteriladdare  batterispänning för låg. 1872,"Batteriladdare, batterispänning för låg. 1872",62 BATTERI,18059015,4,,DUBBLETPOST,dublettorder,,XTK
F26,F26001,8/16/2018,8/23/2018,ALLMÄN FORDONSINFORMATION,Jordfel manöverström nivå 1,Jordfel manöverström nivå 1,00 ÖVERGRIPANDE DEFINITIONER,18059016,4,,DUBBLETPOST,Dubblett av call C10505415. /CF.,,XTK
F26,F26001,8/16/2018,8/23/2018,VAGN,Koppel A2 skadad. Funktion ytterst oklar.,Koppel A2 skadad. Funktion ytterst oklar.,14 DRAG-OCH STÖTINRÄTTNING,18059023,4,,DUBBLETPOST,Dubblett av call C10445729. /CF.,,XTK
F26,F26001,8/16/2018,8/23/2018,ALLMÄN FORDONSINFORMATION,Frånslag jordfelsbrytare. 230 volt matning. 2034,Frånslag jordfelsbrytare. 230 volt matning. 2034,00 ÖVERGRIPANDE DEFINITIONER,18059018,4,,DUBBLETPOST,Dubblett av call C10439374. /CF.,,XTK
F26,F26001,8/16/2018,8/23/2018,ENERGIFÖRSÖRJNING,Huvudbrytare felaktig blockerad. 15040,Huvudbrytare felaktig blockerad. 15040,33 HUVUDTRANSFORMATOR,18059017,4,,DUBBLETPOST,Dubblett av call C10506311. /CF.,,XTK
F26,F26001,8/21/2018,8/23/2018,HJÄLPKRAFTSSYSTEM,Batteriladdare felaktig A2  behöver fixas snart?,"Batteriladdare felaktig A2, behöver fixas snart?",62 BATTERI,18060067,4,,DUBBLETPOST,dublettorder,,XTK
F26,F26001,8/21/2018,8/23/2018,INREDNING,Dörr WC M1 kärvar  fastnar halvvägs.,"Dörr WC M1 kärvar, fastnar halvvägs.",75 VATTEN OCH SANITET,18060068,4,,RENGJORT,Rengjort spåret dörren går i + smörjt,TOALETT,XTK
